"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"221770_at","221770_at","RPE","6120","ribulose-5-phosphate-3-epimerase",10.8846576840006,34.0373364205322,0.685664223174744,0.542103524230276,0.920546290083148,-4.59513209862326
"216734_s_at","216734_s_at","CXCR5","643","C-X-C motif chemokine receptor 5",5.52496225531006,12.1693049217021,0.68536640353457,0.542267195871305,0.920546290083148,-4.59513210950258
"221481_x_at","221481_x_at","HNRNPD","3184","heterogeneous nuclear ribonucleoprotein D",-82.8218280748698,757.117294377279,-0.685347017315367,0.542277851219378,0.920546290083148,-4.59513211021068
"207070_at","207070_at","RGR","5995","retinal G protein coupled receptor",-9.39528453877766,35.1434361709595,-0.685241571505424,0.542335810803767,0.920546290083148,-4.59513211406204
"218893_at","218893_at","ISOC2","79763","isochorismatase domain containing 2",22.7077325058187,100.854420655579,0.684857589582722,0.542546911981406,0.920546290083148,-4.59513212808448
"217567_at","217567_at","TGM4","7047","transglutaminase 4",-10.7186885637004,26.6755074281514,-0.68480914016491,0.542573552494734,0.920546290083148,-4.59513212985352
"213506_at","213506_at","F2RL1","2150","F2R like trypsin receptor 1",-8.15218488899739,19.7817844920959,-0.684757903955632,0.542601726468607,0.920546290083148,-4.59513213172426
"220769_s_at","220769_s_at","WDR78","79819",NA,15.6967627827148,77.3645455352376,0.684723475971134,0.542620658508081,0.920546290083148,-4.59513213298126
"207004_at","207004_at","BCL2","596","BCL2 apoptosis regulator",-12.2164495864258,73.2907060743001,-0.684701933798429,0.542632504867386,0.920546290083148,-4.59513213376777
"216058_s_at","216058_s_at","CYP2C19","1557","cytochrome P450 family 2 subfamily C member 19",19.1276728173828,118.655323021647,0.684674184730025,0.54264776478731,0.920546290083148,-4.59513213478087
"209204_at","209204_at","LMO4","8543","LIM domain only 4",7.68608536981202,29.1034100783997,0.684599236642274,0.542688982321599,0.920546290083148,-4.59513213751711
"221068_at","221068_at","KANK2","25959","KN motif and ankyrin repeat domains 2",5.62154164394124,10.8879491412659,0.684492069829205,0.542747922708513,0.920546290083148,-4.59513214142935
"214989_x_at","214989_x_at","","",NA,-40.8654887864583,318.055801342448,-0.684483619582559,0.542752570448968,0.920546290083148,-4.59513214173783
"219001_s_at","219001_s_at","DCAF10","79269","DDB1 and CUL4 associated factor 10",8.88875946427409,69.6663073749593,0.684404247462449,0.542796227612383,0.920546290083148,-4.5951321446352
"201906_s_at","201906_s_at","CTDSPL","10217","CTD small phosphatase like",-21.9800007278645,155.06394962793,-0.684398808917204,0.542799219083499,0.920546290083148,-4.59513214483372
"215310_at","215310_at","APC","324","APC regulator of WNT signaling pathway",33.4115929743245,63.918278303772,0.684294574176904,0.542856555870242,0.920546290083148,-4.59513214863842
"219310_at","219310_at","SYNDIG1","79953","synapse differentiation inducing 1",27.8634153435872,72.8854786271973,0.684243133653079,0.542884853686334,0.920546290083148,-4.59513215051597
"209952_s_at","209952_s_at","MAP2K7","5609","mitogen-activated protein kinase kinase 7",5.70901663749186,12.9543955308634,0.684119020188296,0.542953134158555,0.920546290083148,-4.59513215504576
"206224_at","206224_at","CST1","1469","cystatin SN",8.39443450791422,23.5609960040588,0.68410404916193,0.542961370854226,0.920546290083148,-4.59513215559214
"220796_x_at","220796_x_at","SLC35E1","79939","solute carrier family 35 member E1",237.651560590495,968.758611105794,0.68399192105271,0.54302306411383,0.920546290083148,-4.59513215968413
"210175_at","210175_at","GCFC2","6936","GC-rich sequence DNA-binding factor 2",21.7102444132487,104.580301243083,0.683965022317023,0.543037864699493,0.920546290083148,-4.59513216066572
"204352_at","204352_at","TRAF5","7188","TNF receptor associated factor 5",-18.3087484351908,61.8060902599436,-0.683934998192135,0.543054385349917,0.920546290083148,-4.59513216176135
"200658_s_at","200658_s_at","PHB","5245","prohibitin",-25.8181710488282,195.840944993164,-0.683787903882043,0.543135329039028,0.920546290083148,-4.59513216712872
"208920_at","208920_at","SRI","6717","sorcin",9.7452024235026,50.8880075024414,0.683717972201586,0.543173814638259,0.920546290083148,-4.5951321696803
"210428_s_at","210428_s_at","HGS","9146","hepatocyte growth factor-regulated tyrosine kinase substrate",30.691776138265,166.32046819812,0.683703467716565,0.543181797177496,0.920546290083148,-4.5951321702095
"212774_at","212774_at","ZBTB18","10472","zinc finger and BTB domain containing 18",-116.898396919271,1901.14971918359,-0.683505021539138,0.543291021145497,0.920595714005447,-4.59513217744941
"206450_at","206450_at","DBH","1621","dopamine beta-hydroxylase",5.64558937209065,10.6880707048238,0.68337603531816,0.543362023800858,0.920595714005447,-4.5951321821547
"212633_at","212633_at","UFL1","23376","UFM1 specific ligase 1",-28.2247366266275,320.607337904134,-0.683339034829886,0.543382392680489,0.920595714005447,-4.59513218350436
"216428_x_at","216428_x_at","KIR3DX1","90011","killer cell immunoglobulin like receptor, three Ig domains X1 (pseudogene)",7.00733684912111,56.2757758667806,0.683219810000286,0.543448030347785,0.920595714005447,-4.59513218785309
"205924_at","205924_at","RAB3B","5865","RAB3B, member RAS oncogene family",5.97897231060791,11.6815946274923,0.683165787554529,0.543477773727971,0.920595714005447,-4.59513218982344
"203287_at","203287_at","LAD1","3898","ladinin 1",14.868014059733,143.145544708903,0.683143915624636,0.543489816214646,0.920595714005447,-4.59513219062115
"210158_at","210158_at","ERCC4","2072","ERCC excision repair 4, endonuclease catalytic subunit",18.6969377026367,74.812732767334,0.682974513513559,0.543583094514254,0.920674983851076,-4.59513219679917
"207168_s_at","207168_s_at","H2AFY","9555",NA,-101.003865558594,707.23221842513,-0.682766448320039,0.543697679001169,0.920790323670927,-4.59513220438625
"213888_s_at","213888_s_at","TRAF3IP3","80342","TRAF3 interacting protein 3",-5.87031015147909,15.245112735082,-0.682640752479337,0.543766910605344,0.920809157362324,-4.59513220896922
"200809_x_at","200809_x_at","RPL12","6136","ribosomal protein L12",-270.550211578127,5360.38317871615,-0.682528690304578,0.543828638746961,0.920809157362324,-4.59513221305476
"203379_at","203379_at","RPS6KA1","6195","ribosomal protein S6 kinase A1",15.1994935170084,88.6087736038005,0.682493071857553,0.543848259894075,0.920809157362324,-4.59513221435327
"210711_at","210711_at","LINC00260","84719","long intergenic non-protein coding RNA 260",-6.78410853459677,13.6734699929047,-0.682366396575476,0.543918046013399,0.920848603028496,-4.59513221897109
"210448_s_at","210448_s_at","P2RX5","5026","purinergic receptor P2X 5",-15.9225411923829,164.78256993929,-0.681992498434615,0.544124069183255,0.921074853902161,-4.59513223259886
"201815_s_at","201815_s_at","TBC1D5","9779","TBC1 domain family member 5",-11.4130949576009,77.5451322595622,-0.681744728947295,0.54426062708849,0.921074853902161,-4.59513224162761
"218154_at","218154_at","GSDMD","79792","gasdermin D",-5.94844528308105,19.2474192168783,-0.681399483023629,0.544450953437665,0.921074853902161,-4.59513225420587
"220125_at","220125_at","DNAI1","27019","dynein axonemal intermediate chain 1",7.26085993314614,22.6474889748535,0.681260343237378,0.544527672703309,0.921074853902161,-4.59513225927428
"203588_s_at","203588_s_at","TFDP2","7029","transcription factor Dp-2",-18.5794614356282,100.834351211711,-0.681231341305179,0.544543664923351,0.921074853902161,-4.59513226033067
"203568_s_at","203568_s_at","TRIM38","10475","tripartite motif containing 38",-9.73225778873696,76.9986909501953,-0.681049803799308,0.544643776463902,0.921074853902161,-4.59513226694264
"89977_at","89977_at","ACSM5","54988","acyl-CoA synthetase medium chain family member 5",23.6565145078125,204.831054698568,0.680753738566575,0.544807076673239,0.921074853902161,-4.59513227772418
"206030_at","206030_at","ASPA","443","aspartoacylase",-25.8436990416666,253.071787564128,-0.680675066728313,0.544850475960884,0.921074853902161,-4.59513228058873
"202445_s_at","202445_s_at","NOTCH2","4853","notch receptor 2",11.8095345895182,78.4766311049805,0.680619721925488,0.544881008507058,0.921074853902161,-4.59513228260383
"216273_at","216273_at","ZNF460","10794","zinc finger protein 460",23.8993541836751,48.5900884687907,0.680575742883984,0.544905271752433,0.921074853902161,-4.59513228420504
"221384_at","221384_at","UCP1","7350","uncoupling protein 1",7.75067709737142,31.4522167784627,0.680518366622725,0.544936927507274,0.921074853902161,-4.59513228629395
"207603_at","207603_at","SLC4A7","9497","solute carrier family 4 member 7",5.54406355510457,6.92279004400126,0.680506763592878,0.5449433293295,0.921074853902161,-4.59513228671638
"212139_at","212139_at","GCN1L1","10985",NA,13.5938821757812,352.509546882161,0.68050099329777,0.544946513037216,0.921074853902161,-4.59513228692645
"209119_x_at","209119_x_at","NR2F2","7026","nuclear receptor subfamily 2 group F member 2",-19.5773026350708,32.379580010793,-0.680450989075045,0.544974103015861,0.921074853902161,-4.59513228874688
"206036_s_at","206036_s_at","REL","5966","REL proto-oncogene, NF-kB subunit",13.1666445838165,19.9300268544133,0.680432419085464,0.544984349338938,0.921074853902161,-4.59513228942292
"204763_s_at","204763_s_at","GNAO1","2775","G protein subunit alpha o1",-15.7257118305664,54.3801135976562,-0.68020216139017,0.545111410551837,0.921074853902161,-4.59513229780465
"201539_s_at","201539_s_at","FHL1","2273","four and a half LIM domains 1",-308.325500597656,1400.32785028711,-0.680196837706836,0.54511434854818,0.921074853902161,-4.59513229799843
"208801_at","208801_at","SRP72","6731","signal recognition particle 72",-25.8237508815104,374.460194871745,-0.68015748080511,0.545136068935276,0.921074853902161,-4.59513229943094
"206387_at","206387_at","CDX2","1045","caudal type homeobox 2",6.90244973763021,19.8971763306071,0.680130871161317,0.545150754713752,0.921074853902161,-4.59513230039946
"212112_s_at","212112_s_at","STX12","23673","syntaxin 12",33.0360209388021,146.254259757324,0.680065404477231,0.545186886876942,0.921074853902161,-4.59513230278219
"208557_at","208557_at","HOXA6","3203","homeobox A6",18.735924958252,91.2599569554443,0.679863058981905,0.545298576503641,0.921074853902161,-4.5951323101461
"209957_s_at","209957_s_at","NPPA","4878","natriuretic peptide A",-16.5011394042969,220.656748413086,-0.679834517540684,0.545314332090172,0.921074853902161,-4.59513231118472
"204131_s_at","204131_s_at","FOXO3","2309","forkhead box O3",-90.4262695572918,944.773885078125,-0.679782656044299,0.545342961831925,0.921074853902161,-4.5951323130719
"209924_at","209924_at","CCL18","6362","C-C motif chemokine ligand 18",13.5108641943156,37.1760396639913,0.679446039288425,0.545528816877654,0.921074853902161,-4.59513232531936
"203083_at","203083_at","THBS2","7058","thrombospondin 2",-25.7807363081055,135.49160765568,-0.679437465810325,0.545533551163933,0.921074853902161,-4.59513232563126
"221968_s_at","221968_s_at","ZNF771","51333","zinc finger protein 771",5.58822359204101,7.57341089626058,0.679406373905148,0.545550720423599,0.921074853902161,-4.59513232676236
"214017_s_at","214017_s_at","DHX34","9704","DExH-box helicase 34",5.852367296875,15.2885315691732,0.679404024894769,0.545552017587548,0.921074853902161,-4.59513232684782
"209943_at","209943_at","FBXL4","26235","F-box and leucine rich repeat protein 4",-18.7096247003988,47.7588484621785,-0.678970520044097,0.545791447374518,0.921074853902161,-4.59513234261583
"202439_s_at","202439_s_at","IDS","3423","iduronate 2-sulfatase",13.8633550703126,115.852395410319,0.678918621484894,0.545820117013759,0.921074853902161,-4.59513234450323
"209301_at","209301_at","CA2","760","carbonic anhydrase 2",46.6028952102863,265.217615818034,0.678911510980711,0.545824045067096,0.921074853902161,-4.59513234476182
"217879_at","217879_at","CDC27","996","cell division cycle 27",26.7011362597656,189.883415216471,0.678868288457815,0.545847922941738,0.921074853902161,-4.59513234633364
"211588_s_at","211588_s_at","PML","5371","PML nuclear body scaffold",5.46083206359864,13.1207180540975,0.678765490729753,0.545904715828722,0.921074853902161,-4.59513235007178
"218734_at","218734_at","NAA40","79829","N-alpha-acetyltransferase 40, NatD catalytic subunit",7.6887666142579,142.932172206869,0.678699235136665,0.545941322629154,0.921074853902161,-4.59513235248096
"211761_s_at","211761_s_at","CACYBP","27101","calcyclin binding protein",95.367858766927,728.283579448568,0.678556477273624,0.546020204075135,0.921074853902161,-4.59513235767154
"208900_s_at","208900_s_at","TOP1","7150","DNA topoisomerase I",-8.44544986018879,115.130719487223,-0.678378047028266,0.546118808860994,0.921074853902161,-4.59513236415842
"209797_at","209797_at","CNPY2","10330","canopy FGF signaling regulator 2",31.1078974298503,193.188658391032,0.678304564958079,0.546159420806767,0.921074853902161,-4.59513236682965
"204990_s_at","204990_s_at","ITGB4","3691","integrin subunit beta 4",11.7511381677246,35.6456305767822,0.678289428443621,0.546167786720506,0.921074853902161,-4.59513236737987
"208758_at","208758_at","ATIC","471","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase",30.3611654589843,376.689036098633,0.678277782257577,0.546174223606029,0.921074853902161,-4.59513236780322
"220278_at","220278_at","KDM4D","55693","lysine demethylase 4D",-5.75057715203857,13.0662181276754,-0.678249922615097,0.54618962196098,0.921074853902161,-4.59513236881592
"221478_at","221478_at","BNIP3L","665","BCL2 interacting protein 3 like",-15.3437602265625,146.81114957015,-0.678064892826664,0.54629189865478,0.921074853902161,-4.59513237554129
"36554_at","36554_at","ASMTL","8623","acetylserotonin O-methyltransferase like",7.852717836792,53.2195412914429,0.678027747798457,0.546312432653852,0.921074853902161,-4.59513237689131
"221521_s_at","221521_s_at","GINS2","51659","GINS complex subunit 2",-8.77648612711589,17.2613286730957,-0.677849499655642,0.546410977636523,0.921074853902161,-4.59513238336921
"220082_at","220082_at","PPP1R14D","54866","protein phosphatase 1 regulatory inhibitor subunit 14D",29.1028748190104,140.094314606771,0.677847563645338,0.546412048040788,0.921074853902161,-4.59513238343956
"221963_x_at","221963_x_at","ZNF587B","100293516","zinc finger protein 587B",31.9630840664062,166.945500773438,0.677816961439286,0.546428967965987,0.921074853902161,-4.59513238455162
"217445_s_at","217445_s_at","GART","2618","phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",-9.46374784968058,17.4981055902354,-0.677531896009315,0.546586599814077,0.921074853902161,-4.59513239490957
"221142_s_at","221142_s_at","PECR","55825","peroxisomal trans-2-enoyl-CoA reductase",5.44437727494303,18.4160172202352,0.677473337723465,0.546618984987449,0.921074853902161,-4.59513239703705
"212041_at","212041_at","ATP6V0D1","9114","ATPase H+ transporting V0 subunit d1",22.882904116862,213.359354687012,0.677458144368433,0.546627387788915,0.921074853902161,-4.59513239758903
"212799_at","212799_at","STX6","10228","syntaxin 6",32.9732334658203,160.965849520996,0.677365191240138,0.546678798406525,0.921074853902161,-4.5951324009659
"221800_s_at","221800_s_at","C17orf70","80233",NA,16.2014554659017,84.6862977504476,0.67733151660468,0.546697424134279,0.921074853902161,-4.5951324021892
"208131_s_at","208131_s_at","PTGIS","5740","prostaglandin I2 synthase",-14.1379266482748,101.64939503361,-0.677295407522752,0.546717396920917,0.921074853902161,-4.59513240350091
"212822_at","212822_at","HEG1","57493","heart development protein with EGF like domains 1",-19.6431234669596,83.7673868342285,-0.677205016003853,0.546767397083098,0.921074853902161,-4.59513240678435
"210237_at","210237_at","ARTN","9048","artemin",5.53860219042968,27.1225528703206,0.677084832101226,0.546833882414646,0.921074853902161,-4.59513241114967
"202719_s_at","202719_s_at","TES","26136","testin LIM domain protein",6.75608752030436,47.7068935526326,0.676969006277649,0.546897962792091,0.921074853902161,-4.59513241535635
"201492_s_at","201492_s_at","RPL41","6171","ribosomal protein L41",1670.879231625,10973.4861652917,0.67693635699479,0.546916026984594,0.921074853902161,-4.59513241654208
"206174_s_at","206174_s_at","PPP6C","5537","protein phosphatase 6 catalytic subunit",14.4269917083333,238.437591516602,0.67690339396994,0.546934265232645,0.921074853902161,-4.59513241773917
"209606_at","209606_at","CYTIP","9595","cytohesin 1 interacting protein",16.3152034732259,50.8816249197998,0.676726481320456,0.547032158003767,0.921074853902161,-4.59513242416352
"212966_at","212966_at","HIC2","23119","HIC ZBTB transcriptional repressor 2",-6.82288807654826,15.9277731477,-0.676666936838582,0.547065109371518,0.921074853902161,-4.59513242632562
"203994_s_at","203994_s_at","C21orf2","755",NA,5.45756189621989,9.81917210716756,0.676660424244687,0.54706871347415,0.921074853902161,-4.59513242656209
"201230_s_at","201230_s_at","ARIH2","10425","ariadne RBR E3 ubiquitin protein ligase 2",-30.2709552838543,578.536682188802,-0.676545788142425,0.547132156684556,0.921074853902161,-4.59513243072433
"220071_x_at","220071_x_at","HAUS2","55142","HAUS augmin like complex subunit 2",77.510915064453,670.691930107096,0.676492980093223,0.547161384228236,0.921074853902161,-4.59513243264159
"215391_at","215391_at","MAP1A","4130","microtubule associated protein 1A",8.78665687991333,13.5273268339691,0.676466918556087,0.54717580888947,0.921074853902161,-4.59513243358776
"212753_at","212753_at","PCGF3","10336","polycomb group ring finger 3",-18.4301656246746,175.557459505371,-0.676454171288183,0.547182864413942,0.921074853902161,-4.59513243405055
"207163_s_at","207163_s_at","AKT1","207","AKT serine/threonine kinase 1",13.5133985908508,46.0496459519704,0.676362201380489,0.547233771206172,0.921074853902161,-4.59513243738937
"52005_at","52005_at","WIZ","58525","WIZ zinc finger",-37.3784216263835,132.073693036092,-0.676345380066739,0.547243082464501,0.921074853902161,-4.59513243800001
"216200_at","216200_at","PLEKHM1","9842","pleckstrin homology and RUN domain containing M1",10.9308297235819,20.101623237086,0.676241821345539,0.547300408986521,0.921074853902161,-4.59513244175925
"215712_s_at","215712_s_at","IGFALS","3483","insulin like growth factor binding protein acid labile subunit",17.5398603585205,62.4964755131226,0.676224987608358,0.547309727999341,0.921074853902161,-4.59513244237029
"217512_at","217512_at","KNG1","3827","kininogen 1",22.7251027045899,90.1399434217936,0.676193433390851,0.54732719647468,0.921074853902161,-4.59513244351566
"206344_at","206344_at","PON1","5444","paraoxonase 1",-12.230391043457,35.6582117785848,-0.676120134673938,0.547367776449095,0.921074853902161,-4.59513244617618
"207528_s_at","207528_s_at","SLC7A11","23657","solute carrier family 7 member 11",19.0134060083821,67.2994034538167,0.675909510273088,0.547484396251414,0.921074853902161,-4.59513245382047
"202770_s_at","202770_s_at","CCNG2","901","cyclin G2",-11.1245384165853,76.9572722142334,-0.675885593253543,0.547497639987138,0.921074853902161,-4.59513245468843
"204860_s_at","204860_s_at","NAIP","4671","NLR family apoptosis inhibitory protein",7.50763654301961,11.8480916797638,0.675874267142461,0.547503911758946,0.921074853902161,-4.59513245509945
"219644_at","219644_at","CEP83","51134","centrosomal protein 83",10.4705747635905,73.9551258420817,0.67576969877488,0.547561818541988,0.921074853902161,-4.59513245889408
"208868_s_at","208868_s_at","GABARAPL1","23710","GABA type A receptor associated protein like 1",6.77195891774495,37.8012715629578,0.675641705713749,0.547632703652545,0.921074853902161,-4.59513246353839
"217153_at","217153_at","ARHGAP1","392","Rho GTPase activating protein 1",5.94704554992675,17.8750470008341,0.675632915091178,0.547637572335001,0.921074853902161,-4.59513246385735
"207043_s_at","207043_s_at","SLC6A9","6536","solute carrier family 6 member 9",6.44505820732626,20.4923990669912,0.675593678548435,0.547659303884951,0.921074853902161,-4.59513246528098
"205649_s_at","205649_s_at","FGA","2243","fibrinogen alpha chain",7.15246794341023,10.6531918332876,0.675523037380676,0.547698430879564,0.921074853902161,-4.59513246784397
"214214_s_at","214214_s_at","C1QBP","708","complement C1q binding protein",-51.3245798772787,278.839088438639,-0.67540926891645,0.547761449924481,0.921074853902161,-4.59513247197143
"214446_at","214446_at","ELL2","22936","elongation factor for RNA polymerase II 2",5.69383668882243,18.951466162913,0.675367457338644,0.547784611755182,0.921074853902161,-4.59513247348825
"215443_at","215443_at","TSHR","7253","thyroid stimulating hormone receptor",5.84007898240153,6.17414235705566,0.675340318134131,0.547799646121982,0.921074853902161,-4.59513247447277
"212850_s_at","212850_s_at","LRP4","4038","LDL receptor related protein 4",9.01118586254883,84.3838824718831,0.675246239971107,0.547851765284345,0.921074853902161,-4.59513247788547
"207353_s_at","207353_s_at","HMX1","3166","H6 family homeobox 1",14.6537119236654,90.8326899055176,0.675154360624093,0.547902670004341,0.921074853902161,-4.59513248121819
"206266_at","206266_at","GPLD1","2822","glycosylphosphatidylinositol specific phospholipase D1",-6.02957388350423,13.4916246106771,-0.675059294379484,0.547955344236083,0.921074853902161,-4.59513248466628
"206291_at","206291_at","NTS","4922","neurotensin",21.329155905304,34.4388046181488,0.674992119882702,0.547992566588618,0.921074853902161,-4.59513248710259
"219324_at","219324_at","NOL12","79159","nucleolar protein 12",-8.48858345547485,15.8801497370046,-0.674990430615194,0.547993502661162,0.921074853902161,-4.59513248716385
"214468_at","214468_at","MYH6","4624","myosin heavy chain 6",31.074564779948,468.213989339844,0.674961747212427,0.548009397162311,0.921074853902161,-4.59513248820411
"215468_at","215468_at","","",NA,7.5609798271459,7.78766158416875,0.674800152216349,0.548098949394471,0.921074853902161,-4.5951324940643
"203970_s_at","203970_s_at","PEX3","8504","peroxisomal biogenesis factor 3",-10.1618919001465,137.267750440715,-0.674738470458941,0.548133134987301,0.921074853902161,-4.59513249630099
"208572_at","208572_at","HIST3H3","8290",NA,-7.16060279153951,12.421594111407,-0.674719411290322,0.548143698394521,0.921074853902161,-4.59513249699209
"207375_s_at","207375_s_at","IL15RA","3601","interleukin 15 receptor subunit alpha",-9.56970382838949,29.3635102455343,-0.674455766450253,0.548289837782965,0.921128614134148,-4.59513250655111
"207042_at","207042_at","E2F2","1870","E2F transcription factor 2",5.44873878982544,11.6424107831065,0.674440884526063,0.548298087790066,0.921128614134148,-4.59513250709064
"200646_s_at","200646_s_at","NUCB1","4924","nucleobindin 1",16.0958409459228,44.0012304857788,0.674285892765186,0.54838401538285,0.921128614134148,-4.59513251270932
"206841_at","206841_at","PDE6H","5149","phosphodiesterase 6H",5.60578469861857,9.20786172364807,0.674161129568658,0.548453191781289,0.921128614134148,-4.59513251723172
"208679_s_at","208679_s_at","ARPC2","10109","actin related protein 2/3 complex subunit 2",-195.124674429688,1314.75040692578,-0.67409582189207,0.548489405064601,0.921128614134148,-4.59513251959883
"201696_at","201696_at","SRSF4","6429","serine and arginine rich splicing factor 4",28.8770651516925,421.939061547201,0.673989637538627,0.548548288516127,0.921128614134148,-4.5951325234473
"215979_s_at","215979_s_at","SLC7A1","6541","solute carrier family 7 member 1",5.333125019104,8.82791879973348,0.673808039442207,0.548649003198659,0.921128614134148,-4.59513253002835
"219018_s_at","219018_s_at","CCDC85C","317762","coiled-coil domain containing 85C",-5.48354689272054,36.3806567192485,-0.673698436672295,0.548709796028863,0.921128614134148,-4.5951325339999
"220364_at","220364_at","EPB41L4A-AS2","54508",NA,5.63760522124226,10.5495126402232,0.673392323897793,0.548879613630848,0.921128614134148,-4.59513254509055
"204034_at","204034_at","ETHE1","23474","ETHE1 persulfide dioxygenase",13.3239696321614,201.891685540365,0.673376284227967,0.548888512836298,0.921128614134148,-4.59513254567161
"219661_at","219661_at","RANBP17","64901","RAN binding protein 17",11.4584274992676,73.0979385726318,0.673158968498711,0.549009095947334,0.921128614134148,-4.59513255354355
"202113_s_at","202113_s_at","SNX2","6643","sorting nexin 2",37.9113197199707,162.634569161743,0.673141249167876,0.549018928865694,0.921128614134148,-4.59513255418535
"213197_at","213197_at","ASTN1","460","astrotactin 1",8.21537854852294,20.0858574439189,0.673012858934134,0.549090180009557,0.921128614134148,-4.59513255883547
"211072_x_at","211072_x_at","TUBA1B","10376","tubulin alpha 1b",-261.561788076823,1617.39104199674,-0.672998246184644,0.549098289918868,0.921128614134148,-4.59513255936469
"214700_x_at","214700_x_at","LOC101929336 /// RIF1","55183 /// 101929336",NA,19.3203467316894,110.055585810913,0.672961247009948,0.549118824451922,0.921128614134148,-4.59513256070466
"220221_at","220221_at","VPS13D","55187","vacuolar protein sorting 13 homolog D",5.57945616512044,44.851933079305,0.672896463922196,0.549154780476326,0.921128614134148,-4.59513256305077
"204630_s_at","204630_s_at","GOSR1","9527","golgi SNAP receptor complex member 1",41.0326945455728,338.50007123112,0.672765271296082,0.549227600801921,0.921128614134148,-4.59513256780156
"204397_at","204397_at","EML2","24139","EMAP like 2",-10.8543269311523,95.7185859444173,-0.672724266509111,0.549250362617063,0.921128614134148,-4.59513256928634
"204350_s_at","204350_s_at","MED7","9443","mediator complex subunit 7",29.3042143935548,167.135327615072,0.672654182715815,0.549289267913619,0.921128614134148,-4.59513257182399
"207692_s_at","207692_s_at","ACAN","176","aggrecan",-6.21266149654134,45.9089884401652,-0.672570798130959,0.549335559585749,0.921128614134148,-4.59513257484307
"219280_at","219280_at","BRWD1","54014","bromodomain and WD repeat domain containing 1",8.45608429810079,10.6981923018926,0.672419832132726,0.549419377314731,0.921128614134148,-4.5951325803086
"216889_s_at","216889_s_at","HNF4A","3172","hepatocyte nuclear factor 4 alpha",6.45036442724609,19.8073263150838,0.672327004566203,0.549470920939102,0.921128614134148,-4.59513258366901
"218192_at","218192_at","IP6K2","51447","inositol hexakisphosphate kinase 2",-13.0441549904785,87.8647785838623,-0.672251333521356,0.549512940955663,0.921128614134148,-4.59513258640818
"213052_at","213052_at","PRKAR2A","5576","protein kinase cAMP-dependent type II regulatory subunit alpha",-93.2197772604167,618.807205282552,-0.672220384899113,0.549530127392311,0.921128614134148,-4.59513258752843
"203543_s_at","203543_s_at","KLF9","687","Kruppel like factor 9",38.8996048585612,184.02479429126,0.672146389417124,0.549571220356845,0.921128614134148,-4.59513259020675
"213278_at","213278_at","MTMR9","66036","myotubularin related protein 9",16.6597900621745,143.735417695475,0.672122458359014,0.549584510838855,0.921128614134148,-4.59513259107292
"215257_at","215257_at","ERGIC3","51614","ERGIC and golgi 3",7.75098694844564,13.4448084308879,0.67206868445879,0.549614375906856,0.921128614134148,-4.59513259301918
"201387_s_at","201387_s_at","UCHL1","7345","ubiquitin C-terminal hydrolase L1",-22.734894460612,89.3542070258789,-0.672055541255051,0.549621675598697,0.921128614134148,-4.59513259349487
"203234_at","203234_at","UPP1","7378","uridine phosphorylase 1",6.57458756565348,14.9219090451762,0.672013218606452,0.549645181965235,0.921128614134148,-4.5951325950266
"218720_x_at","218720_x_at","SEZ6L2","26470","seizure related 6 homolog like 2",5.37789591274007,21.4297001765238,0.671932637315904,0.549689939655347,0.921128614134148,-4.59513259794286
"212598_at","212598_at","WDFY3","23001","WD repeat and FYVE domain containing 3",7.40429412615967,15.0449125532939,0.671823450869018,0.549750590138382,0.921128614134148,-4.59513260189409
"216977_x_at","216977_x_at","SNRPA1","6627","small nuclear ribonucleoprotein polypeptide A'",16.5949300113932,90.6579589835612,0.671742427397035,0.549795600088891,0.921128614134148,-4.59513260482596
"204808_s_at","204808_s_at","TMEM5","10329",NA,-75.1784056145835,368.07917284375,-0.671601307940224,0.549874001184466,0.921128614134148,-4.59513260993202
"203818_s_at","203818_s_at","SF3A3","10946","splicing factor 3a subunit 3",-11.6340689547526,162.834464952962,-0.671591435420015,0.549879486337983,0.921128614134148,-4.59513261028921
"209799_at","209799_at","PRKAA1","5562","protein kinase AMP-activated catalytic subunit alpha 1",-14.7143012338867,30.8216149978841,-0.671569437378438,0.549891708559775,0.921128614134148,-4.5951326110851
"217999_s_at","217999_s_at","PHLDA1","22822","pleckstrin homology like domain family A member 1",12.2179381256917,41.4942929052124,0.671501428915486,0.549929495725008,0.921128614134148,-4.59513261354558
"214240_at","214240_at","GAL","51083","galanin and GMAP prepropeptide",10.8809946743571,37.3475439731242,0.671373270864058,0.55000070890813,0.921128614134148,-4.5951326181819
"219980_at","219980_at","C4orf29","80167",NA,16.8367029715169,80.8472811325684,0.67133375530713,0.550022667826398,0.921128614134148,-4.59513261961135
"213759_at","213759_at","ARL4C","10123","ADP ribosylation factor like GTPase 4C",-13.2087056863556,37.6210848774389,-0.671107207860668,0.550148573980383,0.921128614134148,-4.59513262780578
"208468_at","208468_at","SOX21","11166","SRY-box transcription factor 21",13.5611978491211,121.96666714152,0.671098275037094,0.550153538946883,0.921128614134148,-4.59513262812886
