"","PROBEID","ACCNUM","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GI_18860919-S","GI_18860919-S","NM_004451","2101","ESRRA","estrogen related receptor alpha",-0.109248955375488,7.74335935939148,-1.09539185801704,0.295873895289298,0.535391541517543,-5.86416411416974
"GI_40806192-S","GI_40806192-S","NM_199129","387521","PEDS1","plasmanylethanolamine desaturase 1",-0.0817945293880173,7.63587876162157,-1.09537602020537,0.295880543813785,0.535391541517543,-5.8641807449101
"GI_39725646-S","GI_39725646-S","NM_024079","79053","ALG8","ALG8 alpha-1,3-glucosyltransferase",0.0662253911968307,7.696858991047,1.09518966624515,0.29595878151037,0.535485193353721,-5.86437641424069
"GI_38016139-S","GI_38016139-S","NM_198180","347148","QRFP","pyroglutamylated RFamide peptide",-0.0646663961806109,6.24298267201006,-1.09500596302778,0.296035921719016,0.535576842898831,-5.86456927408519
"GI_21040258-S","GI_21040258-S","NM_139170","146562","C16orf71","chromosome 16 open reading frame 71",0.0727757704343004,6.14858270304099,1.09482961994095,0.296109985648155,0.53566291105666,-5.8647543824267
"GI_31880782-S","GI_31880782-S","NM_015946","53918","PELO","pelota mRNA surveillance and ribosome rescue factor",-0.0667317465056509,9.06821622976417,-1.09463904308218,0.29619004357385,0.535759805985046,-5.86495440504365
"GI_22208990-I","GI_22208990-I","NM_001648","354","KLK3","kallikrein related peptidase 3",0.081132238483308,6.40089039117905,1.09445229682687,0.296268508280048,0.535843961554295,-5.86515037999071
"GI_42491357-I","GI_42491357-I","NM_201575","26470","SEZ6L2","seizure related 6 homolog like 2",0.075234099302965,6.31208870830919,1.09440218341923,0.296289566991671,0.535843961554295,-5.86520296533688
"GI_34577067-S","GI_34577067-S","NM_012098","23452","ANGPTL2","angiopoietin like 2",-0.18008386604701,9.68825765124705,-1.09420869197227,0.296370886851117,0.535943096316977,-5.86540598291297
"GI_41149918-S","GI_41149918-S","XM_373575",NA,NA,NA,-0.0668707977973337,6.43289457921414,-1.09396545020994,0.296473139634102,0.536036477116704,-5.86566115912557
"GI_21493044-S","GI_21493044-S","NM_004274","9472","AKAP6","A-kinase anchoring protein 6",0.0783464083108889,7.92489196308857,1.09395973318635,0.29647554325074,0.536036477116704,-5.86566715610033
"GI_37540369-S","GI_37540369-S","XM_352552",NA,NA,NA,-0.0898283360763399,6.90905051300684,-1.09376637918172,0.296556844073441,0.536135533661963,-5.86586996339452
"GI_19923986-S","GI_19923986-S","NM_138454","115861","NXNL1","nucleoredoxin like 1",-0.0800668695680775,6.35357180755895,-1.0932513562301,0.296773481743009,0.536406163398019,-5.86641002544153
"GI_39725712-S","GI_39725712-S","NM_000289","5213","PFKM","phosphofructokinase, muscle",-0.0872148174323968,12.1159069164849,-1.09322572074086,0.296784268114629,0.536406163398019,-5.86643690190732
"GI_16418460-S","GI_16418460-S","NM_052963","116447","TOP1MT","DNA topoisomerase I mitochondrial",-0.0823281412867054,6.3321137841712,-1.09321830212441,0.296787389622341,0.536406163398019,-5.86644467955339
"GI_33239450-A","GI_33239450-A","NM_182649","5111","PCNA","proliferating cell nuclear antigen",0.0978094214327818,7.99458893727022,1.09313414654395,0.296822801244113,0.536406163398019,-5.86653290492959
"GI_12383057-S","GI_12383057-S","NM_022819","64600","PLA2G2F","phospholipase A2 group IIF",0.0723462341096797,6.36371240412645,1.09309523569095,0.296839175531568,0.536406163398019,-5.86657369567567
"GI_22748684-S","GI_22748684-S","NM_152311","119467","CLRN3","clarin 3",0.0761962804762408,6.39798123524267,1.09301500942192,0.296872938148142,0.536419237091733,-5.86665779420843
"GI_20532905-S","GI_20532905-S","XM_098164",NA,NA,NA,-0.083497367733198,6.28195646228318,-1.09293036139988,0.296908564786449,0.536421226518393,-5.86674652252434
"GI_27477100-A","GI_27477100-A","NM_172244","6444","SGCD","sarcoglycan delta",0.0741966415121169,8.37992121722327,1.09288633706333,0.296927095021036,0.536421226518393,-5.86679266677941
"GI_19923608-S","GI_19923608-S","NM_024900","79960","JADE1","jade family PHD finger 1",-0.075976831467913,7.34308308277867,-1.09243470157644,0.297117243111131,0.536716792294995,-5.86726596349357
"GI_4557258-S","GI_4557258-S","NM_001116","115","ADCY9","adenylate cyclase 9",-0.126857488970622,8.66351327237009,-1.09237020084159,0.297144406824627,0.536717914283232,-5.86733354492712
"GI_38202216-A","GI_38202216-A","NM_198291","6714","SRC","SRC proto-oncogene, non-receptor tyrosine kinase",-0.0768256191379706,6.65748729713663,-1.09225881263577,0.297191321073825,0.536754707344927,-5.86745024570715
"GI_41149020-S","GI_41149020-S","XM_373288",NA,NA,NA,0.0636855878209079,6.25431765403332,1.09208518282613,0.297264461320037,0.536838856153654,-5.8676321375222
"GI_29826283-A","GI_29826283-A","NM_002707",NA,NA,NA,-0.0933319546038653,9.89112087492224,-1.0919786407942,0.29730934810834,0.536871970717873,-5.86774373771089
"GI_4502680-S","GI_4502680-S","NM_001781","969","CD69","CD69 molecule",0.0803269412791572,6.2964937896966,1.09182355419312,0.29737469620261,0.536894744967265,-5.86790617146534
"GI_38230497-S","GI_38230497-S","NM_014363","26278","SACS","sacsin molecular chaperone",0.119606196463292,6.63700871978638,1.09182268438925,0.297375062738409,0.536894744967265,-5.86790708242329
"GI_28866948-S","GI_28866948-S","NM_024317",NA,NA,NA,-0.0737192639183872,6.31290430721845,-1.09167836745733,0.297435882714863,0.53695660962211,-5.8680582194933
"GI_32698889-S","GI_32698889-S","NM_182526","161145","TMEM229B","transmembrane protein 229B",0.0775891899360079,6.09147413279986,1.09145651513719,0.297529397099071,0.537077480694547,-5.86829052470403
"GI_30795218-I","GI_30795218-I","NM_016557","51554","ACKR4","atypical chemokine receptor 4",-0.0857879619505368,6.2540111453371,-1.091392290271,0.297556473094277,0.537078411357617,-5.86835776851018
"GI_31982894-S","GI_31982894-S","NM_015963","51078","THAP4","THAP domain containing 4",-0.0736227318348135,11.0829521331853,-1.09121150241496,0.297632699889512,0.537157658944402,-5.86854703730542
"GI_21328450-I","GI_21328450-I","NM_139290","284","ANGPT1","angiopoietin 1",-0.0779741631407926,6.11354608059238,-1.0911621596827,0.297653507169379,0.537157658944402,-5.86859869036173
"GI_25453473-I","GI_25453473-I","NM_032378","1936","EEF1D","eukaryotic translation elongation factor 1 delta",-0.0760668432647194,6.33804510852081,-1.09098877789535,0.297726629085884,0.537241671135611,-5.86878017528611
"GI_27479554-S","GI_27479554-S","XM_211090",NA,NA,NA,0.0621412806958306,6.25411273338813,1.09079429606178,0.297808665933927,0.537304076938816,-5.868983718703
"GI_42659388-S","GI_42659388-S","XM_370577",NA,NA,NA,0.0872276060446211,6.25728494530048,1.09078080813788,0.297814356081809,0.537304076938816,-5.86899783399064
"GI_4507996-S","GI_4507996-S","NM_003443","7709","ZBTB17","zinc finger and BTB domain containing 17",-0.0800293656151831,7.44182525545105,-1.09068753155176,0.297853708914332,0.537308966169478,-5.86909544529652
"GI_6005923-S","GI_6005923-S","NM_007177","11170","FAM107A","family with sequence similarity 107 member A",0.139673205526714,7.9452092418975,1.0906338534052,0.297876357190323,0.537308966169478,-5.86915161490416
"GI_32130538-S","GI_32130538-S","NM_004721","9175","MAP3K13","mitogen-activated protein kinase kinase kinase 13",-0.0649717400271488,6.42966500505643,-1.09042909793232,0.297962761109144,0.537308966169478,-5.869365853585
"GI_38569442-I","GI_38569442-I","NM_001204","659","BMPR2","bone morphogenetic protein receptor type 2",0.0917187797825516,7.3751827500095,1.09040569906142,0.297972636312297,0.537308966169478,-5.86939033410365
"GI_42660843-S","GI_42660843-S","XM_375384",NA,NA,NA,0.0678586571592472,6.33902094158507,1.09035235721773,0.297995149503425,0.537308966169478,-5.86944614016935
"GI_31543416-S","GI_31543416-S","NM_020360","57048","PLSCR3","phospholipid scramblase 3",0.119601617106529,9.36015056769709,1.09033594439267,0.298002076877584,0.537308966169478,-5.86946331077113
"GI_15718715-S","GI_15718715-S","NM_021066","8331","H2AC14","H2A clustered histone 14",-0.0695831533261355,5.93246549300251,-1.09033359412119,0.298003068868538,0.537308966169478,-5.86946576953709
"GI_4557632-S","GI_4557632-S","NM_001510","2895","GRID2","glutamate ionotropic receptor delta type subunit 2",-0.0944322072432096,6.2419695034408,-1.09025239812314,0.298037341211066,0.537322849200157,-5.86955071112205
"GI_32483394-I","GI_32483394-I","NM_007097","1212","CLTB","clathrin light chain B",-0.0699573877929156,6.28139187363942,-1.09013286401273,0.298087801278974,0.537365911532686,-5.86967575007607
"GI_13435389-S","GI_13435389-S","NM_007253","11283","CYP4F8","cytochrome P450 family 4 subfamily F member 8",0.071638437989944,6.29398603628988,1.08990958701243,0.298182072667443,0.537466628136761,-5.86990927990791
"GI_13399321-S","GI_13399321-S","NM_024662","55226","NAT10","N-acetyltransferase 10",-0.072824970308746,8.23004766248486,-1.0898746396725,0.298196830080922,0.537466628136761,-5.86994582852844
"GI_22041538-S","GI_22041538-S","XM_115974",NA,NA,NA,0.0767175154222919,6.08726201840712,1.08976181901856,0.298244475284232,0.537504593112518,-5.87006381214903
"GI_37556110-S","GI_37556110-S","XM_352381",NA,NA,NA,-0.0729745951157863,6.17327488138608,-1.0894588084753,0.298372467998435,0.537687342963759,-5.87038064045467
"GI_14165380-I","GI_14165380-I","NM_031859","56139","PCDHA10","protocadherin alpha 10",0.0644411428095095,6.11611204999204,1.08923329835354,0.298467751285778,0.537811120900883,-5.87061638804092
"GI_33519456-A","GI_33519456-A","NM_013283","27430","MAT2B","methionine adenosyltransferase 2B",-0.0717241552122303,9.63086257532312,-1.0891428296229,0.298505982916623,0.537832084162615,-5.87071095270168
"GI_28875783-S","GI_28875783-S","NM_024742","79798","ARMC5","armadillo repeat containing 5",-0.0711398337836755,6.85025933771543,-1.08865336874955,0.298712890987745,0.538067382277399,-5.87122246373759
"GI_4758433-I","GI_4758433-I","NM_004122","2693","GHSR","growth hormone secretagogue receptor",-0.114539643388407,6.32062539857563,-1.08863234252565,0.298721781763424,0.538067382277399,-5.87124443303249
"GI_24415399-S","GI_24415399-S","NM_033375","4641","MYO1C","myosin IC",0.0732584526982096,6.26681302467072,1.08860321641557,0.298734097844421,0.538067382277399,-5.87127486494479
"GI_29824429-A","GI_29824429-A","NM_153019",NA,NA,NA,-0.0773195223066843,6.41669170653656,-1.08858212958138,0.298743014728666,0.538067382277399,-5.8712968967485
"GI_29553943-S","GI_29553943-S","NM_172311","286749","STON1-GTF2A1L","STON1-GTF2A1L readthrough",0.0768794186854125,6.30427883903661,1.08849213585329,0.29878107219408,0.538087999718248,-5.87139091951452
"GI_34485725-S","GI_34485725-S","NM_001490","2650","GCNT1","glucosaminyl (N-acetyl) transferase 1",0.0825200925095739,6.28871986342745,1.08824080707266,0.29888737612764,0.538231510613324,-5.87165346709673
"GI_11496274-S","GI_11496274-S","NM_003553","8387","OR1E1","olfactory receptor family 1 subfamily E member 1",-0.0921711650389607,6.42691188332872,-1.0879370984934,0.299015873253933,0.538414957530523,-5.87197066727783
"GI_21314621-S","GI_21314621-S","NM_005300","2857","GPR34","G protein-coupled receptor 34",0.125201601999458,6.89302666765474,1.08782329101105,0.299064035238499,0.53845373132915,-5.87208951199671
"GI_37541493-S","GI_37541493-S","XM_051200",NA,NA,NA,-0.0956109418725415,8.67911119472976,-1.08775360801774,0.299093527160087,0.538458886458701,-5.87216227427499
"GI_31745183-S","GI_31745183-S","NM_173664","285598","ARL10","ADP ribosylation factor like GTPase 10",0.0788134314682054,6.21638953229318,1.08766826351071,0.299129650502933,0.538475978173222,-5.87225138501904
"GI_34222118-S","GI_34222118-S","NM_020783","6860","SYT4","synaptotagmin 4",-0.0735131316381388,6.10877073212134,-1.08751170751694,0.299195923767187,0.538547336166662,-5.87241483511812
"GI_29029551-I","GI_29029551-I","NM_177405","51816","ADA2","adenosine deaminase 2",-0.0749167271536644,6.40547831395917,-1.0874326824823,0.299229380858803,0.538553836658472,-5.87249733288451
"GI_41350211-S","GI_41350211-S","NM_013263","29117","BRD7","bromodomain containing 7",0.0693367310840305,8.6171113105006,1.08734907685736,0.299264780334954,0.538553836658472,-5.87258460726223
"GI_38026914-A","GI_38026914-A","NM_014784","9826","ARHGEF11","Rho guanine nucleotide exchange factor 11",-0.0703536143323529,6.79085055975258,-1.08731446715305,0.299279435365771,0.538553836658472,-5.87262073411113
"GI_37544565-S","GI_37544565-S","XM_290768",NA,NA,NA,0.087316712818847,6.30368044368981,1.08657246495701,0.299593757332425,0.539010651582735,-5.87339503911524
"GI_38146117-A","GI_38146117-A","NM_198264","10712","FAM189B","family with sequence similarity 189 member B",-0.106095718763374,8.41252664645009,-1.08654893126792,0.299603730603284,0.539010651582735,-5.87341959034787
"GI_11496987-S","GI_11496987-S","NM_002910","5973","RENBP","renin binding protein",-0.0820181213219131,6.40901982535369,-1.08652644631052,0.299613259670142,0.539010651582735,-5.87344304710265
"GI_7662071-S","GI_7662071-S","NM_014830","9880","ZBTB39","zinc finger and BTB domain containing 39",-0.0779427356711384,6.54270360861404,-1.08638108342702,0.299674869621822,0.539033932287389,-5.87359468308908
"GI_37550054-S","GI_37550054-S","XM_351544",NA,NA,NA,0.0758633544423635,6.26101672260649,1.08637012471641,0.299679514701292,0.539033932287389,-5.87360611405584
"GI_23110951-A","GI_23110951-A","NM_148964","1510","CTSE","cathepsin E",0.069746542438426,6.5510692785547,1.08614334265264,0.299775653274814,0.539158897524683,-5.87384264817933
"GI_34147543-S","GI_34147543-S","NM_138447","115509","ZNF689","zinc finger protein 689",0.0853261774648688,7.9687064087176,1.08597915419893,0.299845271425511,0.539236146700041,-5.87401387214218
"GI_20149672-I","GI_20149672-I","NM_024055","64924","SLC30A5","solute carrier family 30 member 5",0.0662741046570128,6.33762469961518,1.08588937598338,0.299883343792501,0.539256655831761,-5.87410748852547
"GI_27478680-S","GI_27478680-S","XM_212178",NA,NA,NA,0.0645695053484845,6.20710702993287,1.08575041567889,0.299942280088214,0.539264037426485,-5.87425237727901
"GI_14249251-S","GI_14249251-S","NM_032679","84765","ZNF577","zinc finger protein 577",0.0880090751152123,6.84405043417646,1.08573083672426,0.299950584682652,0.539264037426485,-5.87427279032394
"GI_34222098-S","GI_34222098-S","NM_015138","23168","RTF1","RTF1 homolog, Paf1/RNA polymerase II complex component",0.0728990648185555,9.30889317282441,1.08568555982633,0.299969789963672,0.539264037426485,-5.87431999494018
"GI_40255030-S","GI_40255030-S","NM_024736","79792","GSDMD","gasdermin D",-0.0783683333907792,6.809721775178,-1.08562819776295,0.299994122793657,0.539264037426485,-5.8743797969773
"GI_37542191-S","GI_37542191-S","XM_208887",NA,NA,NA,0.0702582097805564,6.73930059986044,1.08533022523516,0.300120545959056,0.539443338652273,-5.87469040307853
"GI_5730105-S","GI_5730105-S","NM_006564","10663","CXCR6","C-X-C motif chemokine receptor 6",-0.0686058637438096,6.39211532356776,-1.08520151671679,0.300175166609653,0.539493560040334,-5.87482454732149
"GI_13376573-S","GI_13376573-S","NM_025047","80117","ARL14","ADP ribosylation factor like GTPase 14",0.0883638262727668,6.18539913702607,1.08501363023531,0.300254914401243,0.539573417739459,-5.87502034568789
"GI_24430189-S","GI_24430189-S","NM_002275","3866","KRT15","keratin 15",-0.0907013293246299,6.74818609557889,-1.08492581041572,0.300292194728763,0.539573417739459,-5.87511185419285
"GI_21327682-S","GI_21327682-S","NM_032630","51550","CINP","cyclin dependent kinase 2 interacting protein",-0.0841037649899388,8.83117531583806,-1.08488765544763,0.300308392957789,0.539573417739459,-5.87515160991328
"GI_27477088-I","GI_27477088-I","NM_172374","259307","IL4I1","interleukin 4 induced 1",-0.0752138282546841,6.34950767538207,-1.08484539513435,0.300326334832976,0.539573417739459,-5.87519564189492
"GI_14719421-S","GI_14719421-S","NM_033029","89782","LMLN","leishmanolysin like peptidase",0.0874524111511423,6.37612715128655,1.08469857654339,0.300388673869663,0.539637471065961,-5.87534860474509
"GI_32455251-A","GI_32455251-A","NM_181504","5295","PIK3R1","phosphoinositide-3-kinase regulatory subunit 1",-0.109710670676705,8.46428782291033,-1.08441161911717,0.300510543990705,0.53980844896829,-5.87564752280899
"GI_24430185-S","GI_24430185-S","NM_153747","5279","PIGC","phosphatidylinositol glycan anchor biosynthesis class C",-0.0756985594824933,8.11474939663322,-1.08404053700064,0.300668197117535,0.540043667961776,-5.87603397711462
"GI_34147344-S","GI_34147344-S","NM_023930","65987","KCTD14","potassium channel tetramerization domain containing 14",0.0632457076645006,6.63232815810945,1.08392699830904,0.300716446187631,0.540082357079677,-5.87615219780733
"GI_28144911-I","GI_28144911-I","NM_174880","7401","CLRN1","clarin 1",-0.0682894278212363,6.155093412173,-1.0838044440546,0.300768533056794,0.54012793134471,-5.87627979459742
"GI_27501317-S","GI_27501317-S","XM_050478",NA,NA,NA,-0.0716463150183326,6.57575203110845,-1.08339772142665,0.300941443422301,0.540354434368992,-5.87670316832298
"GI_12408650-S","GI_12408650-S","NM_021141","7520","XRCC5","X-ray repair cross complementing 5",0.0752869588530132,10.4624331930072,1.08334657987107,0.300963190598116,0.540354434368992,-5.8767563944989
"GI_34335124-I","GI_34335124-I","NM_138764","581","BAX","BCL2 associated X, apoptosis regulator",-0.0829310499635314,6.45419694807843,-1.08326139007162,0.300999418914945,0.540354434368992,-5.8768450522719
"GI_37546944-S","GI_37546944-S","XM_351441",NA,NA,NA,-0.0728271178840902,6.86129882930405,-1.08320309305719,0.301024212547638,0.540354434368992,-5.87690571923629
"GI_41352706-S","GI_41352706-S","NM_022375",NA,NA,NA,-0.0759037591921858,6.36709160553438,-1.0831128871962,0.301062580008174,0.540354434368992,-5.876999587032
"GI_17158042-S","GI_17158042-S","NM_000981","6143","RPL19","ribosomal protein L19",-0.0615475770764995,13.1852090276269,-1.08299155848403,0.30111419085149,0.540354434368992,-5.8771258311452
"GI_37545954-S","GI_37545954-S","XM_027236",NA,NA,NA,0.0689512329719237,6.275553704786,1.08294035286212,0.301135974721246,0.540354434368992,-5.87717910783108
"GI_34577092-A","GI_34577092-A","NM_183384","11342","RNF13","ring finger protein 13",0.0995490206567471,9.58653986206724,1.08289979498463,0.301153229678543,0.540354434368992,-5.87722130466689
"GI_25777741-S","GI_25777741-S","NM_170725","267002","PGBD2","piggyBac transposable element derived 2",0.0670125604962291,6.29439500677617,1.08288648753779,0.301158891366152,0.540354434368992,-5.87723514959379
"GI_31542326-S","GI_31542326-S","NM_033125","85413","SLC22A16","solute carrier family 22 member 16",-0.0793237737251973,6.32588931243258,-1.08287945140776,0.301161884938358,0.540354434368992,-5.87724246985338
"GI_15451783-S","GI_15451783-S","NM_000679","147","ADRA1B","adrenoceptor alpha 1B",-0.0682469368901515,6.37160245391058,-1.08256800550486,0.301294414378561,0.540500513944795,-5.87756645385269
"GI_4505378-S","GI_4505378-S","NM_003204","4779","NFE2L1","nuclear factor, erythroid 2 like 1",0.099034245392275,10.2476735665729,1.08256249312484,0.301296760456245,0.540500513944795,-5.87757218746921
"GI_37550522-S","GI_37550522-S","XM_032249",NA,NA,NA,-0.0873006660415863,6.29903515559372,-1.08235387339806,0.301385559494082,0.540611851195762,-5.87778916267086
"GI_20070259-S","GI_20070259-S","NM_015456","25920","NELFB","negative elongation factor complex member B",0.118826309811004,7.72090006476396,1.08223735954089,0.301435162254469,0.540652866413661,-5.87791032832028
"GI_34452733-I","GI_34452733-I","NM_007238","11264","PXMP4","peroxisomal membrane protein 4",-0.0707897020592805,6.77314467439313,-1.08203276996201,0.301522275904179,0.540666841093572,-5.87812306055002
"GI_21717829-S","GI_21717829-S","NM_145656",NA,NA,NA,-0.0802384719911879,6.29532992258225,-1.08198183117721,0.301543968449243,0.540666841093572,-5.87817602163281
"GI_35493938-S","GI_35493938-S","NM_014731","9762","LZTS3","leucine zipper tumor suppressor family member 3",0.0874063120954691,6.24881590488525,1.08197298619297,0.301547735251723,0.540666841093572,-5.87818521756217
"GI_20149573-S","GI_20149573-S","NM_005551","3817","KLK2","kallikrein related peptidase 2",-0.0780889903443018,6.43337036975585,-1.08196789079247,0.301549905239766,0.540666841093572,-5.8781905151068
"GI_37555957-S","GI_37555957-S","XM_351372",NA,NA,NA,-0.0874035009366132,6.46421235035678,-1.08182121684005,0.301612374618161,0.540730900536735,-5.87834299923289
"GI_37552386-S","GI_37552386-S","XM_353452",NA,NA,NA,-0.0793174421477838,6.254261154341,-1.08164349139345,0.301688082131175,0.540818679855895,-5.87852774246621
"GI_4759039-S","GI_4759039-S","NM_004292","9610","RIN1","Ras and Rab interactor 1",0.0796478784547583,6.47963533447686,1.08155700353093,0.301724929438054,0.540836787356342,-5.87861763655777
"GI_37550226-S","GI_37550226-S","XM_352588",NA,NA,NA,0.354175037186888,9.1869068149725,1.08131586441654,0.301827682354308,0.540932484396523,-5.87886824193536
"GI_37675271-I","GI_37675271-I","NM_017894","54993","ZSCAN2","zinc finger and SCAN domain containing 2",-0.0640678577446314,6.33473660001277,-1.08130615679662,0.301831819467186,0.540932484396523,-5.87887832969448
"GI_19923628-I","GI_19923628-I","NM_030764","79368","FCRL2","Fc receptor like 2",0.059370364478224,6.42016951142426,1.08118876614142,0.301881851433897,0.540974203991921,-5.87900031142722
"GI_10947123-A","GI_10947123-A","NM_020298","10060","ABCC9","ATP binding cassette subfamily C member 9",0.0874180296569156,6.26562611831492,1.08081763867952,0.302040067393975,0.541209765420786,-5.8793858829115
"GI_31341469-S","GI_31341469-S","NM_178863","253980","KCTD13","potassium channel tetramerization domain containing 13",-0.0906900730558986,6.92496854327323,-1.08070947697593,0.302086189774026,0.54124444829174,-5.87949823401877
"GI_41352062-S","GI_41352062-S","NM_002627","5214","PFKP","phosphofructokinase, platelet",-0.0884895959569159,6.90883696436348,-1.08057242371968,0.302144639748787,0.541301210273786,-5.87964058264856
"GI_37549894-S","GI_37549894-S","XM_353369",NA,NA,NA,-0.0809777293201686,6.30593361548116,-1.08044377979286,0.302199511114925,0.541351551581759,-5.87977418373057
"GI_45545420-S","GI_45545420-S","NM_178543","339221","ENPP7","ectonucleotide pyrophosphatase/phosphodiesterase 7",-0.0745505907004329,6.25654199969728,-1.0801524744939,0.302323791355489,0.541523929149519,-5.88007666654381
"GI_40254453-S","GI_40254453-S","NM_001678","482","ATP1B2","ATPase Na+/K+ transporting subunit beta 2",0.0636348925398567,6.38530063602275,1.08009269905404,0.30234929825914,0.541523929149519,-5.88013872742384
"GI_27436880-S","GI_27436880-S","NM_003240","7044","LEFTY2","left-right determination factor 2",-0.094799107746236,6.68260762498301,-1.07983490848226,0.302459319233226,0.541660141235608,-5.88040634242491
"GI_5123452-S","GI_5123452-S","NM_000557","8200","GDF5","growth differentiation factor 5",-0.0846305384695949,6.86011682746371,-1.07978898076425,0.302478923635452,0.541660141235608,-5.88045401502214
"GI_38679906-S","GI_38679906-S","NM_182752","127262","TPRG1L","tumor protein p63 regulated 1 like",0.0854373376382931,9.65529858739884,1.07960743789752,0.302556425215816,0.541750949640398,-5.88064243895777
"GI_22218618-S","GI_22218618-S","NM_015397","25853","DCAF12","DDB1 and CUL4 associated factor 12",0.0781456233292168,8.5971916503692,1.07947082151496,0.302614757335614,0.541807420584687,-5.88078421662076
"GI_45439369-S","GI_45439369-S","NM_020791","57551","TAOK1","TAO kinase 1",0.0884877343138379,7.00154821985804,1.07929179404271,0.302691210888924,0.54189632362859,-5.88096998562817
"GI_41872447-I","GI_41872447-I","NM_001973","2005","ELK4","ETS transcription factor ELK4",-0.0878155472067572,6.67048220693197,-1.07897456080605,0.302826720924554,0.542045254348165,-5.88129910341128
"GI_40255169-S","GI_40255169-S","NM_173506","147719","LYPD4","LY6/PLAUR domain containing 4",0.0696198508954984,6.17001312350358,1.07892175369924,0.302849282567636,0.542045254348165,-5.88135388122446
"GI_38505200-S","GI_38505200-S","NM_002596","5129","CDK18","cyclin dependent kinase 18",-0.0819323002339774,6.52197719258254,-1.07890879706144,0.302854818437543,0.542045254348165,-5.88136732105855
"GI_13376514-S","GI_13376514-S","NM_025002","80069","LINC00574","long intergenic non-protein coding RNA 574",-0.0644006998267779,6.10858371790397,-1.0786356446553,0.302971543668729,0.542206176168278,-5.88165062978034
"GI_15451760-I","GI_15451760-I","NM_033304","148","ADRA1A","adrenoceptor alpha 1A",-0.0800692492798669,6.19650274658904,-1.07851696657481,0.303022268523604,0.542216945317039,-5.88177370241344
"GI_27764903-S","GI_27764903-S","NM_173160","53828","FXYD4","FXYD domain containing ion transport regulator 4",0.0688565019456231,6.30946889903615,1.07847424388423,0.303040530433939,0.542216945317039,-5.88181800440335
"GI_8923681-S","GI_8923681-S","NM_017959",NA,NA,NA,0.0683280697511019,6.28110465387609,1.07843336532172,0.30305800484512,0.542216945317039,-5.8818603927628
"GI_8922761-S","GI_8922761-S","NM_018269","55256","ADI1","acireductone dioxygenase 1",-0.0723255763626849,11.711108267729,-1.07805160774331,0.303221231954249,0.542460986582932,-5.88225618718262
"GI_16507956-S","GI_16507956-S","NM_001257","1012","CDH13","cadherin 13",0.0827948567457684,7.47027417267151,1.07778636840029,0.303334678709244,0.542615935790838,-5.88253111221773
"GI_30581156-A","GI_30581156-A","NM_178312","92086","GGTLC1","gamma-glutamyltransferase light chain 1",-0.0710798455980735,6.53962407610526,-1.07753937737993,0.303440349180154,0.542713477336968,-5.88278707323687
"GI_19923565-S","GI_19923565-S","NM_020680","57410","SCYL1","SCY1 like pseudokinase 1",0.102166426166791,8.7415640533938,1.07747336134753,0.303468597602809,0.542713477336968,-5.88285547872379
"GI_13376338-S","GI_13376338-S","NM_024888","79948","PLPPR3","phospholipid phosphatase related 3",-0.082922796807912,6.18336375081746,-1.07745949385601,0.303474531788662,0.542713477336968,-5.88286984771811
"GI_38201712-S","GI_38201712-S","NM_001406","1949","EFNB3","ephrin B3",-0.0816265840857175,6.42288451977716,-1.07735355768359,0.303519866951918,0.542713477336968,-5.88297961000847
"GI_22749026-S","GI_22749026-S","NM_152489","148581","UBE2U","ubiquitin conjugating enzyme E2 U",0.063129185570034,6.24711438492055,1.07734529733325,0.303523402166251,0.542713477336968,-5.88298816833171
"GI_42658887-S","GI_42658887-S","XM_376750",NA,NA,NA,-0.072388086005331,6.40400036964187,-1.07718940975152,0.30359012380622,0.542784782801554,-5.88314966921603
"GI_37059752-S","GI_37059752-S","NM_145006","203328","SUSD3","sushi domain containing 3",-0.0811576187835463,6.37936452746436,-1.07691178526643,0.303708977605316,0.542909767105982,-5.88343724364863
"GI_16554596-I","GI_16554596-I","NM_052815","8870","IER3","immediate early response 3",0.0679219319958841,6.2260622706911,1.07690069173504,0.303713727585326,0.542909767105982,-5.88344873351839
"GI_24308080-S","GI_24308080-S","NM_015503","25970","SH2B1","SH2B adaptor protein 1",0.0944585825583779,6.86274328848667,1.07681023478204,0.30375246114095,0.542931010053137,-5.88354241864213
"GI_15431305-I","GI_15431305-I","NM_033301","6132","RPL8","ribosomal protein L8",0.0863406428361371,7.38950949224831,1.07661649483341,0.303835432881655,0.543031314150605,-5.88374305118201
"GI_14150048-S","GI_14150048-S","NM_032296","84256","FLYWCH1","FLYWCH-type zinc finger 1",0.0779088046215923,7.16626306215984,1.07581110784196,0.304180533898369,0.543600050902247,-5.88457677707572
"GI_4504096-S","GI_4504096-S","NM_001508","2863","GPR39","G protein-coupled receptor 39",-0.083930328132956,6.18146466450645,-1.07571479969876,0.304221820836348,0.54361456625116,-5.88467644009484
"GI_45433546-S","GI_45433546-S","NM_020753","57513","CASKIN2","CASK interacting protein 2",-0.073005203019715,6.74981212049566,-1.07563497882638,0.304256042944816,0.54361456625116,-5.88475903602484
"GI_10190699-S","GI_10190699-S","NM_020661","57379","AICDA","activation induced cytidine deaminase",-0.0723515808341153,6.41550298186257,-1.07560404262903,0.304269307197005,0.54361456625116,-5.8847910464146
